yoram_year,major,subject_code,subject_name,recom_year,category,major1_prop,major2_prop,credit
2019,경영학,MGT2002,경영통계학,1,1,전공입문,전공입문,3
2019,경영학,ECO2004,경제통계학,1,1,전공입문,전공입문,3
2019,경영학,MAT3020,통계학입문,1,1,전공입문,전공입문,3
2019,경영학,STS2004,대학수학,2,2,전공입문,전공입문,3
2019,경영학,STS2005,미적분학I,2,2,전공입문,전공입문,3
2019,경영학,STS2006,미적분학II,2,2,전공입문,전공입문,3
2019,경영학,ECO2001,경제학원론I,2,,전공입문,전공입문,3
2019,경영학,ECO2002,경제학원론II,2,,전공입문,전공입문,3
2019,경영학,MGT2003,회계학원론,3,,전공필수,전공필수,3
2019,경영학,MGT3001,조직행동이론,3,,전공필수,전공필수,3
2019,경영학,MGT3003,생산관리론,3,,전공필수,전공필수,3
2019,경영학,MGT3004,재무관리,3,,전공필수,전공필수,3
2019,경영학,MGT3006,마케팅원론,3,,전공필수,전공필수,3
2019,경영학,MGT3002,경영정보시스템,3,3_3,전공필수,전공필수,3
2019,경영학,MGT3005,관리회계,3,3_3,전공필수,전공필수,3
2019,경영학,MGT3007,국제경영론,3,3_3,전공필수,전공필수,3
2019,경영학,MGT4102,경영전략,4,3_3,전공필수,전공필수,3
2019,경영학,MGT4105,기업윤리,4,3_3,전공필수,전공필수,3
2019,경영학,MGT4101,경영전략시뮬레이션,4,,전공선택,전공선택,3
2019,경영학,MGT4103,조직구조와전략,4,,전공선택,전공선택,3
2019,경영학,MGT4104,리더쉽이론,4,,전공선택,전공선택,3
2019,경영학,MGT4106,인적자원관리,4,,전공선택,전공선택,3
2019,경영학,MGT4107,노사관계론,4,,전공선택,전공선택,3
2019,경영학,MGT4201,의사결정론,4,,전공선택,전공선택,3
2019,경영학,MGT4202,통계자료분석,4,,전공선택,전공선택,3
2019,경영학,MGT4203,경영과학,4,,전공선택,전공선택,3
2019,경영학,MGT4204,시뮬레이션,4,,전공선택,전공선택,3
2019,경영학,MGT4207,응용경영통계,4,,전공선택,전공선택,3
2019,경영학,MGT4226,빅데이터와비즈니스인텔리젼스,4,,전공선택,전공선택,3
2019,경영학,MGT4229,미래창업을위한창의성과창의경영,4,,전공선택,전공선택,3
2019,경영학,MGT4241,기술경영,4,,전공선택,전공선택,3
2019,경영학,MGT4244,로지스틱스와생산전략,4,,전공선택,전공선택,3
2019,경영학,MGT4248,비즈니스프로세스관리,4,,전공선택,전공선택,3
2019,경영학,MGT4301,투자론,4,,전공선택,전공선택,3
2019,경영학,MGT4303,파생상품론,4,,전공선택,전공선택,3
2019,경영학,MGT4304,포트폴리오관리,4,,전공선택,전공선택,3
2019,경영학,MGT4308,벤처캐피탈과투자분석(캡스톤디자인),4,,전공선택,전공선택,3
2019,경영학,MGT4311,금융실무,4,,전공선택,전공선택,2
2019,경영학,MGT4312,금융투자산업의이해(캡스톤디자인),4,,전공선택,전공선택,3
2019,경영학,MGT4313,벤처와금융시장(캡스톤디자인),4,,전공선택,전공선택,3
2019,경영학,MGT4331,보험학원론,4,,전공선택,전공선택,3
2019,경영학,MGT4401,중급회계I,4,,전공선택,전공선택,3
2019,경영학,MGT4402,중급회계II,4,,전공선택,전공선택,3
2019,경영학,MGT4403,고급회계,4,,전공선택,전공선택,3
2019,경영학,MGT4404,원가회계,4,,전공선택,전공선택,3
2019,경영학,MGT4406,세무회계,4,,전공선택,전공선택,3
2019,경영학,MGT4501,마케팅전략,4,,전공선택,전공선택,3
2019,경영학,MGT4502,소비자행동론,4,,전공선택,전공선택,3
2019,경영학,MGT4503,시장조사론,4,,전공선택,전공선택,3
2019,경영학,MGT4505,브랜드전략론,4,,전공선택,전공선택,3
2019,경영학,MGT4507,유통전략론,4,,전공선택,전공선택,3
2019,경영학,MGT4510,국제마케팅론,4,,전공선택,전공선택,3
2019,경영학,MGT4511,마케팅관리,4,,전공선택,전공선택,3
2019,경영학,MGT4513,마케팅최신주제및사례연구,4,,전공선택,전공선택,3
2019,경영학,MGT4514,아시아마케팅,4,,전공선택,전공선택,3
2019,경영학,MGT4515,빅데이터마케팅,4,,전공선택,전공선택,3
2019,경영학,MGT4604,국제경영전략,4,,전공선택,전공선택,3
2019,경영학,MGT4605,무역경영관리,4,,전공선택,전공선택,3
2019,경영학,MGT4607,국제금융시장론,4,,전공선택,전공선택,3
2019,경영학,MGT4609,외환론,4,,전공선택,전공선택,3
2019,경영학,MGT4701,경영영어라이팅,4,,전공선택,전공선택,3
2019,경영학,MGT4704,CEO경영특강,4,,전공선택,전공선택,2
2019,경영학,MGT4711,산업분석연구,4,,전공선택,전공선택,3
2019,경영학,MGT4709,기업과사회,4,,전공선택,전공선택,3
2019,경영학,MGT4711,산업분석연구,4,,전공선택,전공선택,3
2019,경영학,MGT4712,"지식,인성그리고경영",4,,전공선택,전공선택,3
2019,경영학,MGT4713,사회적가치창출프랙티컴,4,,전공선택,전공선택,3
2019,경영학,COR1007,성찰과성장I,1,,공통필수,공통필수,1
2019,경영학,COR1012,인문사회글쓰기,1,,공통필수,공통필수,3
2019,경영학,COR1003,영어글로벌의사소통I,1,11,공통필수,공통필수,3
2019,경영학,LCS2001,독일언어와문화I,1,11,공통필수,공통필수,3
2019,경영학,LCS2003,프랑스언어와문화I,1,11,공통필수,공통필수,3
2019,경영학,LCS2005,중국언어와문화I,1,11,공통필수,공통필수,3
2019,경영학,LCS2007,일본언어와문화I,1,11,공통필수,공통필수,3
2019,경영학,LCU4021,초급라틴어,2,11,공통필수,공통필수,3
2019,경영학,LCU4025,초급이탈리아어,2,11,공통필수,공통필수,3
2019,경영학,LCU4030,초급스페인어,2,11,공통필수,공통필수,3
2019,경영학,LCU4035,초급러시아어,2,11,공통필수,공통필수,3
2019,경영학,LCU4105,초급아랍어,2,11,공통필수,공통필수,3
2019,경영학,COR1009,컴퓨팅사고력,1,,공통필수,공통필수,3
2019,경영학,COR1015,알바트로스세미나,1,,공통필수,공통필수,1
2019,경영학,HFS2001,철학적인간학,2,12,공통선택,공통선택,3
2019,경영학,HFS2002,신학적인간학,2,12,공통선택,공통선택,3
2019,경영학,HFS2003,그리스도교윤리,2,12,공통선택,공통선택,3
2019,경영학,HFU4023,진·선·미·성,2,12,공통선택,공통선택,3
2019,경영학,HFU4012,그리스도교신앙과영성,2,12,공통선택,공통선택,3
2019,경영학,ETS2001,현대세계와윤리문제,2,13,공통선택,공통선택,3
2019,경영학,ETS2002,논리와비판적사고,2,13,공통선택,공통선택,3
2019,경영학,ETS2004,종교와세계문화,2,13,공통선택,공통선택,3
2019,경영학,CHS2002,현대한국의형성,2,13,공통선택,공통선택,3
2019,경영학,CHS2003,현대동아시아의형성,2,13,공통선택,공통선택,3
2019,경영학,CHS2004,현대서양의형성,2,13,공통선택,공통선택,3
2019,경영학,SHS2001,현대사회의이해,1,14,공통선택,공통선택,3
2019,경영학,SHS2002,한국과세계,1,14,공통선택,공통선택,3
2019,경영학,SHS2003,커뮤니케이션과사회,1,14,공통선택,공통선택,3
2019,경영학,SHS2007,생활속의심리학,1,14,공통선택,공통선택,3
2019,경영학,SHS2005,법과지식산업,1,14,공통선택,공통선택,3
2019,경영학,STS2001,자연과인간,2,15,공통선택,공통선택,3
2019,경영학,STS2002,생명과환경,2,15,공통선택,공통선택,3
2019,경영학,STU4011,우주와원자시대,2,15,공통선택,공통선택,3
2019,경영학,STS2011,기초빅데이터프로그래밍,2,15,공통선택,공통선택,3
2019,경영학,STS2010,과학사,2,15,공통선택,공통선택,3
2019,융합소프트웨어,CSW2010,기초C언어,2,,전공필수,전공필수,3
2019,융합소프트웨어,CSW2020,기초JAVA언어,2,,전공필수,전공필수,3
2019,융합소프트웨어,CSW2030,자료구조입문,2,,전공필수,전공필수,3
2019,융합소프트웨어,CSW3010,알고리즘입문,3,,전공필수,전공필수,3
2019,융합소프트웨어,CSW3020,운영체제입문,3,,전공필수,전공필수,3
2019,융합소프트웨어,CSW3030,데이터베이스입문,3,,전공필수,전공필수,3
2019,융합소프트웨어,CSW3040,소프트웨어공학입문,3,,전공필수,전공필수,3
2019,융합소프트웨어,CSW4010,융합소프트웨어종합설계,4,,전공필수,전공필수,3
2019,융합소프트웨어,CSW1010,IT개론,1,,전공필수,전공필수,3
2019,융합소프트웨어,ECO2004,경제통계학,2,1,전공필수,전공필수,3
2019,융합소프트웨어,MGT2002,경영통계학,2,1,전공필수,전공필수,3
2019,융합소프트웨어,MAT3020,통계학입문,3,1,전공필수,전공필수,3
2019,융합소프트웨어,MAT2110,선형대수학,2,2,전공필수,전공필수,3
2019,융합소프트웨어,MAT3110,이산수학,3,2,전공필수,전공필수,3
2019,융합소프트웨어,ECO2003,경제수리기초,2,2,전공필수,전공필수,3
2019,융합소프트웨어,CSW3040,소프트웨어공학입문,3,3_2,전공선택,전공선택,3
2019,바이오융합,STS2005,미적분학I,1,1_5,전공입문,전공입문,3
2019,바이오융합,STS2006,미적분학II,1,1_5,전공입문,전공입문,3
2019,바이오융합,PHY1001,일반물리I,1,1_5,전공입문,전공입문,3
2019,바이오융합,PHY1002,일반물리II,1,1_5,전공입문,전공입문,3
2019,바이오융합,CHM1001,일반화학I,1,1_5,전공입문,전공입문,3
2019,바이오융합,CHM1002,일반화학II,1,1_5,전공입문,전공입문,3
2019,바이오융합,BIO1101,일반생물학I,1,1_5,전공입문,전공입문,3
2019,바이오융합,BIO1102,일반생물학II,1,1_5,전공입문,전공입문,3
2019,바이오융합,BNT3001,바이오융합기술프로젝트I,3,2_4,전공필수,전공필수,3
2019,바이오융합,BNT3001,바이오융합기술프로젝트II,3,2_4,전공필수,전공필수,3
2019,바이오융합,BNT3006,의공학개론I,3,2_4,전공필수,전공필수,3
2019,바이오융합,BNT3008,분자생물공학,3,2_4,전공필수,전공필수,3
2019,바이오융합,CHM2601,생화학I,3,2_4,전공필수,전공필수,3
2019,바이오융합,BNTG001,바이오테크놀로지,3,2_4,전공필수,전공필수,3
2019,바이오융합,BNTG005,바이오측정기기,3,2_4,전공필수,전공필수,3
2019,바이오융합,BNTG009,생물물리화학,3,2_4,전공필수,전공필수,3
2019,바이오융합,BNTG032,의공학개론II,3,2_4,전공필수,전공필수,3
2019,바이오융합,BNT3005,나노정보소재공학,3,,전공선택,전공선택,3
2019,바이오융합,BNT3007,유전정보공학,3,,전공선택,전공선택,3
2019,바이오융합,BNT3009,바이오모방공학개론,3,,전공선택,전공선택,3
2019,바이오융합,BNT3011,전이금속화학,3,,전공선택,전공선택,3
2019,바이오융합,BNT3012,환경공학,3,,전공선택,전공선택,3
2019,바이오융합,BNT3091,특수연구I,3,,전공선택,전공선택,3
2019,바이오융합,BNT3092,특수연구II,3,,전공선택,전공선택,3
2019,바이오융합,CHM2602,생화학II,3,,전공선택,전공선택,3
2019,국어국문학,HSS3012,동서고전세미나,2,1,전공입문,전공입문,3
2019,국어국문학,HSS3013,현대인문세미나,2,1,전공입문,전공입문,3
2019,국어국문학,TLS1004,영어글로벌의사소통II,2,2,전공입문,전공입문,3
2019,국어국문학,LCS2002,독일언어와문화II,2,2,전공입문,전공입문,3
2019,국어국문학,LCS2004,프랑스언어와문화II,2,2,전공입문,전공입문,3
2019,국어국문학,LCS2006,중국언어와문화II,2,2,전공입문,전공입문,3
2019,국어국문학,LCS2008,일본언어와문화II,2,2,전공입문,전공입문,3
2019,국어국문학,KOR2001,국어학입문,1,3_3,전공필수,전공필수,3
2019,국어국문학,KOR2200,국문학개설,1,3_3,전공필수,전공필수,3
2019,국어국문학,KOR2201,문학이란무엇인가,1,3_3,전공필수,전공필수,3
2019,국어국문학,KOR3001,언어이론개설,1,3_3,전공선택,전공선택,3
2019,국어국문학,KOR3002,국어의음운체계,2,3_3,전공선택,전공선택,3
2019,국어국문학,KOR3003,국어의문장구조,2,3_3,전공선택,전공선택,3
2019,국어국문학,KOR3004,국어형태론,2,3_3,전공선택,전공선택,3
2019,국어국문학,KOR3005,국어의미론,,3_3,전공선택,전공선택,3
2019,국어국문학,KOR3006,국어방언론,3,3_3,전공선택,전공선택,3
2019,국어국문학,KOR3007,텍스트언어학,3,3_3,전공선택,전공선택,3
2019,국어국문학,KOR3008,국어문체론,2,3_3,전공선택,전공선택,3
2019,국어국문학,KOR3009,고전문헌해독,4,3_3,전공선택,전공선택,3
2019,국어국문학,KOR3010,중세국어강독,2,3_3,전공선택,전공선택,3
2019,국어국문학,KOR3011,언어정보이론,4,3_3,전공선택,전공선택,3
2019,국어국문학,KOR3012,언어와사회,3,3_3,전공선택,전공선택,3
2019,국어국문학,KOR3013,북한어의이해,3,3_3,전공선택,전공선택,3
2019,국어국문학,KOR3014,언어와인접과학,3,3_3,전공선택,전공선택,3
2019,국어국문학,KOR3015,국어사,3,3_3,전공선택,전공선택,3
2019,국어국문학,KOR3016,국어학사,4,3_3,전공선택,전공선택,3
2019,국어국문학,KOR3201,한문I,1,4_2,전공선택,전공선택,3
2019,국어국문학,KOR3202,한문II,1,4_2,전공선택,전공선택,3
2019,국어국문학,KOR3203,구술문학론,2,4_2,전공선택,전공선택,3
2019,국어국문학,KOR3204,국문학과전통문화,3,4_2,전공선택,전공선택,3
2019,국어국문학,KOR3205,문장과수사,1,4_2,전공선택,전공선택,3
2019,국어국문학,KOR3206,서사학,3,4_2,전공선택,전공선택,3
2019,국어국문학,KOR3207,문학과인접과학,4,4_2,전공선택,전공선택,3
2019,국어국문학,KOR3208,문학과문화,2,4_2,전공선택,전공선택,3
2019,국어국문학,KOR3209,문학주제학,4,4_2,전공선택,전공선택,3
2019,국어국문학,KOR3210,여성문학의사적이해,3,4_2,전공선택,전공선택,3
2019,국어국문학,KOR3211,문학사회학,2,4_2,전공선택,전공선택,3
2019,국어국문학,KOR3212,국문학과세계문학,4,4_2,전공선택,전공선택,3
2019,국어국문학,KOR3213,기호학,3,4_2,전공선택,전공선택,3
2019,국어국문학,KOR3300,고전문학사,1,5_2,전공선택,전공선택,3
2019,국어국문학,KOR3301,고전시텍스트읽기,2,5_2,전공선택,전공선택,3
2019,국어국문학,KOR3302,고전소설텍스트읽기,2,5_2,전공선택,전공선택,3
2019,국어국문학,KOR3303,고전수필론,2,5_2,전공선택,전공선택,3
2019,국어국문학,KOR3304,한문과한문학,3,5_2,전공선택,전공선택,3
2019,국어국문학,KOR3305,향가와고려시가,4,5_2,전공선택,전공선택,3
2019,국어국문학,KOR3306,시조와가사,3,5_2,전공선택,전공선택,3
2019,국어국문학,KOR3307,고전소설론,3,5_2,전공선택,전공선택,3
2019,국어국문학,KOR3308,민속학개론,1,5_2,전공선택,전공선택,3
2019,국어국문학,KOR3309,한문학강독,2,5_2,전공선택,전공선택,3
2019,국어국문학,KOR3310,고전비평론,4,5_2,전공선택,전공선택,3
2019,국어국문학,KOR3311,동양고전의현대적해석,4,5_2,전공선택,전공선택,3
2019,국어국문학,KOR3312,전통연회론,4,5_2,전공선택,전공선택,3
2019,국어국문학,KOR3313,판소리연행론,4,5_2,전공선택,전공선택,3
2019,국어국문학,KOR3314,한시와한시론,3,5_2,전공선택,전공선택,3
2019,국어국문학,KOR3315,신화론,3,5_2,전공선택,전공선택,3
2019,국어국문학,KOR3400,현대문학사,2,6_2,전공선택,전공선택,3
2019,국어국문학,KOR3401,현대시텍스트읽기I,1,6_2,전공선택,전공선택,3
2019,국어국문학,KOR3402,현대소설텍스트읽기I,1,6_2,전공선택,전공선택,3
2019,국어국문학,KOR3403,현대희곡텍스트읽기,3,6_2,전공선택,전공선택,3
2019,국어국문학,KOR3404,현대비평텍스트읽기,3,6_2,전공선택,전공선택,3
2019,국어국문학,KOR3405,현대시텍스트읽기II,2,6_2,전공선택,전공선택,3
2019,국어국문학,KOR3406,현대소설텍스트읽기II,2,6_2,전공선택,전공선택,3
2019,국어국문학,KOR3407,희곡과공연,2,6_2,전공선택,전공선택,3
2019,국어국문학,KOR3408,현대시론,3,6_2,전공선택,전공선택,3
2019,국어국문학,KOR3409,현대소설론,3,6_2,전공선택,전공선택,3
2019,국어국문학,KOR3410,희곡론,2,6_2,전공선택,전공선택,3
2019,국어국문학,KOR3411,현대비평론,3,6_2,전공선택,전공선택,3
2019,국어국문학,KOR3412,문학비평과수사학,4,6_2,전공선택,전공선택,3
2019,국어국문학,KOR3413,영상문학론,3,6_2,전공선택,전공선택,3
2019,국어국문학,KOR3414,소설과영화,4,6_2,전공선택,전공선택,3
2019,국어국문학,KOR3415,문예창작론,4,6_2,전공선택,전공선택,3
2019,국어국문학,KOR4000,국어국문학특강,3,3_3,전공선택,전공선택,3
2019,국어국문학,KOR4001,국어학연습,3,3_3,전공선택,전공선택,3
2019,국어국문학,KOR4300,고전문학연습,3,5_2,전공선택,전공선택,3
2019,국어국문학,KOR4400,현대문학연습,3,6_2,전공선택,전공선택,3
2019,국어국문학,KOR3017,국어능력과글쓰기,3,,실용전공,,3
2019,국어국문학,KOR4002,외국어로서의한국어교육,3,,실용전공,,3
2019,국어국문학,KOR4500,국어와생활,3,,실용전공,,3
2019,국어국문학,KOR4501,언어와컴퓨터,3,,실용전공,,3
2019,국어국문학,KOR4502,언론문장작법,3,,실용전공,,3
2019,국어국문학,KOR4503,독서와논술,3,,실용전공,,3
2019,국어국문학,KOR4504,문학과문화콘텐츠,3,,실용전공,,3
2019,국어국문학,KOR4505,이야기와이야기창작,3,,실용전공,,3
2019,국어국문학,KOR4506,출판의이론과실제,3,,실용전공,,3
2019,국어국문학,COM3123,미디어글쓰기,3,,실용전공,,3
2019,국어국문학,COM3210,광고카피와제작,3,,실용전공,,3
2019,국어국문학,COR1007,성찰과성장I,1,,공통필수,공통필수,1
2019,국어국문학,COR1012,인문사회글쓰기,1,,공통필수,공통필수,3
2019,국어국문학,COR1003,영어글로벌의사소통I,1,11,공통필수,공통필수,3
2019,국어국문학,LCS2001,독일언어와문화I,1,11,공통필수,공통필수,3
2019,국어국문학,LCS2003,프랑스언어와문화I,1,11,공통필수,공통필수,3
2019,국어국문학,LCS2005,중국언어와문화I,1,11,공통필수,공통필수,3
2019,국어국문학,LCS2007,일본언어와문화I,1,11,공통필수,공통필수,3
2019,국어국문학,LCU4021,초급라틴어,2,11,공통필수,공통필수,3
2019,국어국문학,LCU4025,초급이탈리아어,2,11,공통필수,공통필수,3
2019,국어국문학,LCU4030,초급스페인어,2,11,공통필수,공통필수,3
2019,국어국문학,LCU4035,초급러시아어,2,11,공통필수,공통필수,3
2019,국어국문학,LCU4105,초급아랍어,2,11,공통필수,공통필수,3
2019,국어국문학,COR1009,컴퓨팅사고력,1,,공통필수,공통필수,3
2019,국어국문학,COR1015,알바트로스세미나,1,,공통필수,공통필수,1
2019,국어국문학,HFS2001,철학적인간학,2,12,공통선택,공통선택,3
2019,국어국문학,HFS2002,신학적인간학,2,12,공통선택,공통선택,3
2019,국어국문학,HFS2003,그리스도교윤리,2,12,공통선택,공통선택,3
2019,국어국문학,HFU4023,진·선·미·성,2,12,공통선택,공통선택,3
2019,국어국문학,HFU4012,그리스도교신앙과영성,2,12,공통선택,공통선택,3
2019,국어국문학,ETS2001,현대세계와윤리문제,2,13,공통선택,공통선택,3
2019,국어국문학,ETS2002,논리와비판적사고,2,13,공통선택,공통선택,3
2019,국어국문학,ETS2004,종교와세계문화,2,13,공통선택,공통선택,3
2019,국어국문학,CHS2002,현대한국의형성,2,13,공통선택,공통선택,3
2019,국어국문학,CHS2003,현대동아시아의형성,2,13,공통선택,공통선택,3
2019,국어국문학,CHS2004,현대서양의형성,2,13,공통선택,공통선택,3
2019,국어국문학,SHS2001,현대사회의이해,1,14,공통선택,공통선택,3
2019,국어국문학,SHS2002,한국과세계,1,14,공통선택,공통선택,3
2019,국어국문학,SHS2003,커뮤니케이션과사회,1,14,공통선택,공통선택,3
2019,국어국문학,SHS2007,생활속의심리학,1,14,공통선택,공통선택,3
2019,국어국문학,SHS2005,법과지식산업,1,14,공통선택,공통선택,3
2019,국어국문학,STS2001,자연과인간,2,15,공통선택,공통선택,3
2019,국어국문학,STS2002,생명과환경,2,15,공통선택,공통선택,3
2019,국어국문학,STU4011,우주와원자시대,2,15,공통선택,공통선택,3
2019,국어국문학,STS2011,기초빅데이터프로그래밍,2,15,공통선택,공통선택,3
2019,국어국문학,STS2010,과학사,2,15,공통선택,공통선택,3
2019,국어국문학,STS2005,미적분학I,1,15,공통필수,공통필수,3
2019,사학,HSS3012,동서고전세미나,2,1,전공입문,전공입문,3
2019,사학,HSS3013,현대인문세미나,2,1,전공입문,전공입문,3
2019,사학,TLS1004,영어글로벌의사소통II,2,2,전공입문,전공입문,3
2019,사학,LCS2002,독일언어와문화II,2,2,전공입문,전공입문,3
2019,사학,LCS2004,프랑스언어와문화II,2,2,전공입문,전공입문,3
2019,사학,LCS2006,중국언어와문화II,2,2,전공입문,전공입문,3
2019,사학,LCS2008,일본언어와문화II,2,2,전공입문,전공입문,3
2019,사학,HIS2006,역사학입문,1,,전공필수,전공필수,3
2019,사학,HIS2003,한국사개론I,1,3_3,전공필수,전공필수,3
2019,사학,HIS3040,한국사개론II,1,3_3,전공필수,전공필수,3
2019,사학,HIS2004,동아시아사개론I,1,3_3,전공필수,전공필수,3
2019,사학,HIS3055,동아시아사개론II,1,3_3,전공필수,전공필수,3
2019,사학,HIS2005,서양사개론I,1,3_3,전공필수,전공필수,3
2019,사학,HIS3062,서양사개론II,1,3_3,전공필수,전공필수,3
2019,사학,HIS3070,문화유산현장실습I,2,4_2,전공필수,전공필수,1
2019,사학,HIS3071,문화유산현장실습II,2,4_2,전공필수,전공필수,1
2019,사학,HIS3072,문화유산현장실습III,2,4_2,전공필수,전공필수,1
2019,사학,HIS3073,문화유산현장실습IV,2,4_2,전공필수,전공필수,1
2019,사학,HIS4005,한국사강독I,4,5_1,전공필수,전공필수,3
2019,사학,HIS4006,한국사강독II,4,5_1,전공필수,전공필수,3
2019,사학,HIS4007,한국사강독III,4,5_1,전공필수,전공필수,3
2019,사학,HIS4010,동양사강독I,4,5_1,전공필수,전공필수,3
2019,사학,HIS4011,동양사강독II,4,5_1,전공필수,전공필수,3
2019,사학,HIS4017,서양사명제해제I,4,5_1,전공필수,전공필수,3
2019,사학,HIS4018,서양사명제해제II,4,5_1,전공필수,전공필수,3
2019,사학,REL3022,한국종교의이해,3,,전공선택,전공선택,3
2019,사학,PHI3033,"선진,한철학사",3,,전공선택,전공선택,3
2019,사학,PHI3033,"위진,당철학사",3,,전공선택,전공선택,3
2019,사학,PHI3033,"송,명,청철학사",3,,전공선택,전공선택,3
2019,사학,PHI3036,중국근현대철학사,3,,전공선택,전공선택,3
2019,사학,PHI3003,서양근대철학사,3,,전공선택,전공선택,3
2019,사학,ECO2011,근대경제사,3,,전공선택,전공선택,3
2019,사학,HIS2002,현대세계의역사적이해,2,,전공선택,전공선택,3
2019,사학,HIS4019,역사학과진로,4,,전공선택,전공선택,3
2019,사학,HIS4020,기록관리학개론,4,,전공선택,전공선택,3
2019,사학,HIS4021,박물관실습,4,,전공선택,전공선택,3
2019,사학,HIS4022,문화유산해설연습,4,,전공선택,전공선택,3
2019,사학,HIS4029,사학특수연습,4,,전공선택,전공선택,3
2019,사학,HIS4031,역사글쓰기,4,,전공선택,전공선택,3
2019,사학,HIS4031,역사연구세미나,4,,전공선택,전공선택,3
2019,사학,HIS4099,논문세미나,4,,전공선택,전공선택,3
2019,사학,HIS3001,한국고대사,2,,전공선택,전공선택,3
2019,사학,HIS3002,고려시대사,2,,전공선택,전공선택,3
2019,사학,HIS3003,조선시대사,2,,전공선택,전공선택,3
2019,사학,HIS3004,한국근대사,2,,전공선택,전공선택,3
2019,사학,HIS3005,한국현대사,2,,전공선택,전공선택,3
2019,사학,HIS3039,한국사학사,3,,전공선택,전공선택,3
2019,사학,HIS3041,한국사상사,3,,전공선택,전공선택,3
2019,사학,HIS3042,한국정치사,3,,전공선택,전공선택,3
2019,사학,HIS3043,한국사회경제사,3,,전공선택,전공선택,3
2019,사학,HIS3044,한국제도사,3,,전공선택,전공선택,3
2019,사학,HIS3045,한국사회신분사,3,,전공선택,전공선택,3
2019,사학,HIS3046,한중교섭사,3,,전공선택,전공선택,3
2019,사학,HIS3047,한일관계사,3,,전공선택,전공선택,3
2019,사학,HIS3048,한미관계사,3,,전공선택,전공선택,3
2019,사학,HIS3049,한국독립운동사,3,,전공선택,전공선택,3
2019,사학,HIS3050,한국미술사,3,,전공선택,전공선택,3
2019,사학,HIS3051,한국고고학,3,,전공선택,전공선택,3
2019,사학,HIS3052,한국금석학,3,,전공선택,전공선택,3
2019,사학,HIS3053,한국여성사,3,,전공선택,전공선택,3
2019,사학,HIS4001,한국사특강I,4,,전공선택,전공선택,3
2019,사학,HIS4002,한국사특강II,4,,전공선택,전공선택,3
2019,사학,HIS4003,한국사특강III,4,,전공선택,전공선택,3
2019,사학,HIS4004,한국사특강IV,4,,전공선택,전공선택,3
2019,사학,HIS3006,중국고대사,2,,전공선택,전공선택,3
2019,사학,HIS3007,중국중세사,2,,전공선택,전공선택,3
2019,사학,HIS3008,중국근세사,2,,전공선택,전공선택,3
2019,사학,HIS3009,근대중국의개혁과혁명,2,,전공선택,전공선택,3
2019,사학,HIS3010,중국현대사,2,,전공선택,전공선택,3
2019,사학,HIS3011,전통시대의일본,2,,전공선택,전공선택,3
2019,사학,HIS3012,근대일본의형성,2,,전공선택,전공선택,3
2019,사학,HIS3013,일본현대사,2,,전공선택,전공선택,3
2019,사학,HIS3014,일본사개설,2,,전공선택,전공선택,3
2019,사학,HIS3015,요동사,2,,전공선택,전공선택,3
2019,사학,HIS3018,아시아지역사특강I,2,,전공선택,전공선택,3
2019,사학,HIS3019,아시아지역사특강II,2,,전공선택,전공선택,3
2019,사학,HIS3054,중구가학사,3,,전공선택,전공선택,3
2019,사학,HIS3056,중국사상사,3,,전공선택,전공선택,3
2019,사학,HIS3057,중국사회경제사,3,,전공선택,전공선택,3
2019,사학,HIS3058,동서교류사,3,,전공선택,전공선택,3
2019,사학,HIS3060,동아시아의국제질서,3,,전공선택,전공선택,3
2019,사학,HIS4008,동양사특강I,4,,전공선택,전공선택,3
2019,사학,HIS4009,동양사특강II,4,,전공선택,전공선택,3
2019,사학,HIS3020,오리엔트문명사,2,,전공선택,전공선택,3
2019,사학,HIS3021,서양고대사,2,,전공선택,전공선택,3
2019,사학,HIS3022,서양중세사,2,,전공선택,전공선택,3
2019,사학,HIS3023,르네상스와종교개혁사,2,,전공선택,전공선택,3
2019,사학,HIS3024,절대주의와계몽주의시대사,2,,전공선택,전공선택,3
2019,사학,HIS3025,프랑스혁명과나폴레옹시대사,2,,전공선택,전공선택,3
2019,사학,HIS3026,민족주의와제국주의시대사,2,,전공선택,전공선택,3
2019,사학,HIS3027,양차세계대전사,2,,전공선택,전공선택,3
2019,사학,HIS3028,서양현대사,2,,전공선택,전공선택,3
2019,사학,HIS3029,20세기세계사,2,,전공선택,전공선택,3
2019,사학,HIS3030,영국사개설,2,,전공선택,전공선택,3
2019,사학,HIS3031,독일사개설,2,,전공선택,전공선택,3
2019,사학,HIS3032,프랑스사개설,2,,전공선택,전공선택,3
2019,사학,HIS3033,러시아혁명사,2,,전공선택,전공선택,3
2019,사학,HIS3034,소련사,2,,전공선택,전공선택,3
2019,사학,HIS3035,동유럽의역사와문화,2,,전공선택,전공선택,3
2019,사학,HIS3036,유럽통합의역사와문화,2,,전공선택,전공선택,3
2019,사학,HIS3037,미국사개설,2,,전공선택,전공선택,3
2019,사학,HIS3038,현대미국의역사적이해,2,,전공선택,전공선택,3
2019,사학,HIS3061,서양사학사,3,,전공선택,전공선택,3
2019,사학,HIS3063,서양경제사,3,,전공선택,전공선택,3
2019,사학,HIS3064,서양지성사I,3,,전공선택,전공선택,3
2019,사학,HIS3065,서양지성사II,3,,전공선택,전공선택,3
2019,사학,HIS3066,성과역사,3,,전공선택,전공선택,3
